Police_Station,Year,Type,Date,Month,Day,Time,Hour
H Nagar,2017,Attempted Murder,18/07/2017,07,18,18:30:00,18
H Nagar,2017,Attempted Murder,02/05/2017,05,02,22:00:00,22
H Nagar,2018,Attempted Murder,14/07/2018,07,14,23:40:00,23
H Nagar,2019,Attempted Murder,02/04/2019,04,02,12:30:00,12
H Nagar,2019,Attempted Murder,04/04/2019,04,04,21:15:00,21
H Nagar,2019,Attempted Murder,30/04/2019,04,30,12:30:00,12
H Nagar,2019,Attempted Murder,31/12/2019,12,31,12:15:00,12
C K Acchuktu,2015,Attempted Murder,01/01/2015,01,01,02:00:00,02
C K Acchuktu,2015,Attempted Murder,11/03/2015,03,11,22:40:00,22
C K Acchuktu,2016,Attempted Murder,26/06/2016,06,26,11:40:00,11
C K Acchuktu,2016,Attempted Murder,28/08/2016,08,28,19:00:00,19
C K Acchuktu,2016,Attempted Murder,09/12/2016,12,09,19:00:00,19
C K Acchuktu,2016,Attempted Murder,10/11/2016,11,10,23:45:00,23
C K Acchuktu,2016,Attempted Murder,13/10/2016,10,13,15:00:00,15
C K Acchuktu,2016,Attempted Murder,27/11/2016,11,27,11:00:00,11
C K Acchuktu,2017,Attempted Murder,14/01/2017,01,14,00:30:00,00
C K Acchuktu,2017,Attempted Murder,19/01/2017,01,19,10:00:00,10
C K Acchuktu,2017,Attempted Murder,24/01/2017,01,24,21:00:00,21
C K Acchuktu,2017,Attempted Murder,30/01/2017,01,30,17:45:00,17
C K Acchuktu,2017,Attempted Murder,21/07/2017,07,21,22:30:00,22
C K Acchuktu,2017,Attempted Murder,13/08/2017,08,13,19:30:00,19
C K Acchuktu,2017,Attempted Murder,10/07/2017,07,10,19:30:00,19
C K Acchuktu,2017,Attempted Murder,09/01/2017,01,09,19:30:00,19
C K Acchuktu,2018,Attempted Murder,19/04/2018,04,19,22:00:00,22
C K Acchuktu,2018,Attempted Murder,23/09/2018,09,23,23:15:00,23
C K Acchuktu,2019,Attempted Murder,02/01/2019,01,02,18:30:00,18
C K Acchuktu,2019,Attempted Murder,15/09/2019,09,15,10:30:00,10
C K Acchuktu,2019,Attempted Murder,15/12/2019,12,15,09:15:00,09
